artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count
Ryan Montbleau,0.3355333333333333,0.7216666666666667,342722.33333333326,0.3133333333333333,1.0133333333333333e-05,0.4876666666666667,-12.866333333333335,0.21406666666666666,137.8853333333333,0.5700000000000001,53.66666666666666,8,1,3
Ryan Oakes,0.191,0.659,221000.0,0.72,0.0,0.111,-7.199,0.0979,140.065,0.0933,62.0,8,1,2
Ryan Riback,0.0604,0.67,222041.0,0.838,0.000611,0.159,-4.0310000000000015,0.0362,104.998,0.7170000000000001,66.0,0,1,2
Ryan Star,0.5589999999999999,0.258,285760.0,0.3670000000000001,0.0,0.113,-10.462,0.0324,115.312,0.353,48.0,8,1,2
Ryan Stevenson,0.196,0.305,331613.0,0.726,0.0,0.464,-6.375,0.061,82.67299999999999,0.5539999999999999,59.0,9,1,1
Ryan Tedder,0.049536000000000004,0.526,214762.6,0.8270000000000001,5.5200000000000014e-05,0.1846,-4.600199999999999,0.04198,120.4334,0.25220000000000004,56.0,6,0,5
Ryan Upchurch,0.182,0.6313333333333334,199173.66666666663,0.7033333333333333,0.0,0.184,-6.4143333333333326,0.0994,143.25599999999997,0.5343333333333333,58.66666666666666,6,1,6
RyanDan,0.904,0.218,210040.0,0.353,0.000106,0.135,-8.221,0.0325,148.493,0.0752,44.0,10,0,2
Ryce,0.213,0.718,207000.0,0.632,1.28e-05,0.28300000000000003,-4.011,0.145,160.039,0.8590000000000001,64.0,0,1,2
Rye Rye,0.0525,0.465,241600.0,0.856,0.0,0.162,-5.82,0.277,172.19400000000005,0.381,45.0,2,1,1
Ryland Davies,0.99,0.193,221373.0,0.329,5.81e-06,0.101,-14.983,0.0546,72.562,0.08199999999999999,23.0,1,1,1
Rylo Rodriguez,0.03943333333333333,0.8270000000000001,177946.33333333337,0.6236666666666666,4.253333333333333e-06,0.10946666666666666,-7.149333333333335,0.3650000000000001,154.35,0.6813333333333333,61.0,8,1,6
Ryn Weaver,0.593,0.617,204307.0,0.672,1.31e-05,0.106,-6.274,0.0603,79.979,0.361,50.0,6,1,2
Ryuichi Sakamoto,0.7876666666666666,0.5993333333333334,375018.0,0.3343333333333333,0.6626666666666667,0.2853333333333334,-14.186333333333332,0.0488,104.04766666666666,0.4463333333333333,45.0,5,1,6
RÜFÜS DU SOL,0.08090666666666665,0.6740666666666666,284675.86666666664,0.6806666666666666,0.1588152306666667,0.1413733333333333,-7.143666666666667,0.041,122.25326666666665,0.32693333333333324,58.06666666666667,9,0,15
Régine Crespin,0.9886153846153848,0.4100769230769232,186606.15384615387,0.1124923076923077,0.04282710384615385,0.09876153846153847,-21.033,0.060123076923076925,119.60584615384613,0.22746153846153844,6.1538461538461515,7,1,26
Réka Ioescu,0.996,0.391,152231.0,0.00241,0.949,0.134,-30.56900000000001,0.079,67.191,0.388,68.0,7,1,2
Río Roma,0.5329999999999999,0.5635,211780.0,0.6395,0.0,0.13890000000000002,-5.292000000000002,0.0426,145.9715,0.48,60.5,3,1,4
Róbert Lakatos,0.764,0.39,652840.0,0.363,0.000162,0.918,-16.156,0.0506,110.328,0.542,0.0,8,1,2
Róisín,0.6,0.7,337200.0,0.393,6.08e-06,0.113,-10.88,0.0471,79.638,0.477,56.0,2,1,1
Róisín Murphy,0.205,0.8220000000000001,215387.0,0.655,0.000535,0.1,-8.316,0.0363,106.977,0.518,50.0,9,1,2
Röyksopp,0.05421800000000001,0.6886666666666666,285514.0,0.7360000000000001,0.4224000000000001,0.18453333333333333,-8.569833333333333,0.047016666666666665,115.07616666666672,0.5664833333333333,40.333333333333336,10,1,12
RŮDE,0.0347,0.655,205766.0,0.487,0.897,0.271,-7.987999999999999,0.033,139.914,0.0454,76.0,6,1,2
S Club 7,0.24777000000000005,0.6590000000000001,223855.66666666663,0.7454999999999999,4.75e-07,0.24953333333333336,-5.979333333333334,0.03608333333333333,126.18883333333336,0.7253333333333333,56.33333333333334,7,1,12
S-Trix,0.0316,0.414,240039.0,0.708,0.0,0.0623,-4.181,0.0912,199.9,0.392,64.0,0,0,2
S-X,0.353,0.591,175462.0,0.8,0.0,0.247,-4.956,0.28600000000000003,139.472,0.5920000000000001,71.0,1,1,1
S. B. John,0.506,0.426,206942.0,0.445,0.0,0.194,-11.47,0.0409,118.603,0.277,0.0,7,1,2
S. B. Kapadia,0.995,0.539,212023.0,0.0603,0.6409999999999999,0.165,-14.114,0.345,71.133,0.586,0.0,7,1,2
S. C. Batra,0.903,0.6409999999999999,233240.0,0.625,0.00398,0.34700000000000003,-8.242,0.161,112.187,0.903,0.0,3,1,2
S. C. Krishnan,0.986,0.5920000000000001,179240.0,0.35700000000000004,0.414,0.257,-10.315,0.203,149.088,0.809,0.0,2,1,2
S. D. Batish,0.96878125,0.55965625,206785.28125,0.26353750000000004,0.195584083125,0.21113750000000006,-11.359906249999998,0.21443749999999995,107.41325,0.65865625,0.3125,9,1,32
S. D. Burman,0.9857142857142858,0.5611428571428572,201355.42857142852,0.23628571428571435,0.6434214285714287,0.13658571428571428,-15.86142857142857,0.11419285714285715,100.88214285714285,0.6890000000000001,7.571428571428571,9,1,14
S. Iatridou,0.991,0.474,189300.0,0.593,0.0,0.339,-6.693,0.0333,110.343,0.581,0.0,2,1,2
S. J. Tucker,0.782,0.5579999999999999,263840.0,0.273,3.42e-06,0.0863,-12.679,0.0291,77.973,0.217,44.0,7,1,2
S. Janaki,0.6915,0.5852499999999999,245638.5,0.5187499999999999,0.002206,0.4039999999999999,-9.16,0.034625,114.67425,0.7195,21.5,6,1,8
S. K. Pal,0.99,0.8059999999999999,193265.0,0.14300000000000002,0.579,0.0887,-9.354,0.478,79.775,0.7859999999999999,0.0,3,0,2
S. L. Puri,0.99,0.687,179840.0,0.255,0.14,0.109,-16.315,0.0743,131.458,0.74,0.0,9,0,2
S. Loukopoulos,0.9804,0.4008,198000.4,0.4338,0.21916,0.22252,-10.8042,0.048240000000000005,107.441,0.5272,0.0,9,1,5
S. MCBURNEY,0.993,0.0962,95333.0,0.121,0.413,0.14800000000000002,-25.138,0.0331,75.405,0.13699999999999998,16.0,4,1,1
S. Mkrtchian with folk instrumental ensemble,0.99,0.5660000000000001,147373.0,0.21600000000000005,0.0,0.618,-14.427,0.165,118.407,0.5670000000000001,0.0,5,0,2
S. Moti Miyan,0.961,0.375,204213.0,0.256,0.879,0.163,-15.118,0.0495,73.55199999999998,0.344,0.0,8,0,2
S. Newrekar,0.9945,0.5285,193424.5,0.1955,0.8039999999999999,0.1915000000000001,-11.4065,0.1378,99.572,0.539,0.0,3,1,4
S. P. Balasubrahmanyam,0.7049999999999998,0.5768000000000001,237383.8,0.4706,0.37972041,0.20207999999999998,-12.4454,0.20486,101.0842,0.5934000000000001,23.0,5,1,5
S. R. (Shiyali Ramamrita) Ranganathan,0.986,0.619,361373.0,0.034,1.8e-06,0.124,-24.086,0.476,80.956,0.596,0.0,6,1,2
S. Rajeswara Rao,0.936,0.487,131035.25,0.5825,0.8607499999999999,0.16400000000000006,-9.7575,0.0664,108.191,0.5842499999999999,1.0,3,1,8
S. Sanyal Sachidananda Sanyal,0.993,0.425,193320.0,0.27,0.0,0.256,-9.244,0.0386,64.737,0.103,0.0,0,1,2
S. V. Ranga Rao,0.895,0.52,137947.0,0.8640000000000001,0.708,0.7559999999999999,-5.8870000000000005,0.495,97.452,0.343,0.0,7,1,1
S. Varalakshmi,0.959142857142857,0.4737142857142857,177087.6428571429,0.4577142857142858,0.17743050607142855,0.2363571428571429,-7.8232857142857135,0.09893571428571428,114.84510714285715,0.7245714285714285,0.0,9,1,28
S.A. Karl,0.971,0.127,216097.0,0.0815,0.956,0.105,-21.016,0.0401,75.115,0.0535,64.0,9,1,2
S.E.S.,0.124,0.757,225560.0,0.911,0.0,0.284,-4.005,0.0881,101.817,0.728,45.0,10,0,2
S.Giovannini,0.991,0.5523333333333333,164787.0,0.14400000000000002,0.00101373,0.2634,-15.715333333333335,0.07566666666666666,119.56266666666666,0.5983333333333333,4.333333333333333,6,1,3
S.Jayalakshmi,0.989,0.526,151440.0,0.41,0.889,0.562,-12.451,0.039,67.15100000000001,0.917,0.0,9,1,2
S.N.Tripathi,0.9882500000000002,0.6597500000000001,198082.5,0.30012500000000003,0.31170938624999994,0.248125,-10.6335,0.20968750000000005,88.58999999999996,0.7713749999999999,0.0,7,0,16
S.O.A.,0.00024995,0.384,58467.5,0.753,0.7795,0.0925,-14.264,0.04229999999999999,139.7785,0.7625,23.0,7,1,4
S.O.U.L. S.Y.S.T.E.M.,0.0013800000000000002,0.66,290333.0,0.617,0.266,0.625,-12.425,0.0455,98.625,0.486,41.0,11,0,2
S.V.Venkatraman,0.964,0.624,161587.0,0.456,0.198,0.0977,-9.219,0.0731,80.194,0.843,0.0,5,0,2
S1mba,0.496,0.613,167917.0,0.624,0.0,0.28300000000000003,-6.66,0.206,62.948,0.804,86.0,11,0,1
S3RL,0.00923,0.5019999999999999,283167.0,0.986,0.016771266666666666,0.3056666666666667,-2.6703333333333332,0.13333333333333333,175.04666666666665,0.4223333333333334,54.66666666666666,4,1,6
SAFE,0.258,0.6970000000000001,165840.0,0.551,0.00551,0.124,-8.833,0.0815,89.0,0.219,65.0,11,1,2
SAINt JHN,0.17600833333333335,0.7639166666666667,199432.41666666663,0.5814166666666667,0.0003974908333333333,0.18975,-6.241166666666667,0.09889166666666667,121.9755,0.38825,69.58333333333333,5,1,12
SALES,0.8114285714285715,0.7694285714285715,169304.7142857143,0.5744285714285714,0.35021857142857143,0.10267142857142857,-8.781571428571429,0.09924285714285712,97.76971428571429,0.4672857142857143,61.714285714285715,4,0,14
SAYGRACE,0.2712,0.6241999999999999,187797.0,0.6336,0.0025415600000000004,0.23988,-5.199999999999998,0.12775999999999998,136.3314,0.5894,71.8,1,0,5
SAYUKI,0.0031100000000000004,0.513,253133.0,0.978,0.0073,0.0435,-4.966,0.0444,152.013,0.581,42.0,7,0,2
SBTRKT,0.1562,0.79125,231714.75,0.5035000000000001,0.09580775,0.100725,-7.81325,0.2472250000000001,122.3375,0.311,52.75,0,0,4
SCANDAL,0.0256,0.43,224200.0,0.928,0.0,0.5539999999999999,-1.092,0.121,167.812,0.638,52.0,9,1,2
SDIB,0.2731666666666667,0.7773333333333333,273431.0,0.5513333333333335,0.01979738333333333,0.11253333333333332,-8.441,0.0371,101.33033333333331,0.6863333333333334,44.33333333333334,7,0,6
SEBASTIAN PAUL,0.5760000000000001,0.6509999999999999,266394.0,0.726,0.0152,0.272,-7.582999999999997,0.312,89.305,0.657,61.0,8,1,2
SEGA SOUND TEAM,8.66e-05,0.445,247667.0,0.978,0.0,0.29100000000000004,-4.9460000000000015,0.0896,101.566,0.612,47.0,2,1,1
SEUNGRI,0.0208,0.6809999999999999,210288.0,0.8640000000000001,3.98e-06,0.192,-4.3,0.116,90.008,0.479,70.0,8,0,2
SEVENTEEN,0.1083,0.7634999999999998,197760.0,0.7905,7.65e-07,0.1229,-3.5380000000000003,0.0525,110.986,0.8005,66.5,3,1,4
SG Lewis,0.38122222222222224,0.6074444444444443,240078.4444444445,0.4955555555555555,0.07743776333333333,0.238,-10.028777777777776,0.17529999999999998,113.23933333333332,0.4387777777777778,58.77777777777778,11,0,9
SHAED,0.524,0.654,184170.0,0.4355,8e-05,0.10144999999999996,-6.6525,0.03175,126.7785,0.5175000000000001,73.25,7,0,4
SHAUN,0.269,0.737,192453.0,0.747,0.0,0.219,-4.8180000000000005,0.0323,105.943,0.447,75.0,10,1,1
SHINHWA,0.0247,0.7509999999999999,205000.0,0.912,0.0,0.0778,-1.822,0.0391,108.002,0.804,56.0,5,0,2
SHINee,0.14974285714285715,0.7012857142857144,234631.7142857143,0.8075714285714285,7.199999999999999e-05,0.16964285714285715,-2.831857142857144,0.059457142857142875,108.08385714285716,0.5904285714285713,54.42857142857143,1,1,14
SHOTTY HORROH,0.184,0.691,219933.0,0.733,0.0,0.341,-5.02,0.0368,153.976,0.797,75.0,6,1,2
SHY Martin,0.1892,0.7084,178898.0,0.6397999999999999,6.9524e-05,0.15739999999999998,-5.5828000000000015,0.03874,110.01560000000002,0.5258,71.6,5,1,5
SHeDAISY,0.21800000000000005,0.4844,215629.2,0.6592,0.0,0.10455999999999999,-5.811600000000001,0.0384,134.7296,0.5324,37.6,10,1,10
SIAMES,0.0478,0.638,246509.0,0.659,0.000195,0.459,-7.023,0.0277,107.991,0.665,60.0,11,0,1
SID,0.014775000000000003,0.499,215283.25,0.912,0.0,0.235,-3.81425,0.051025,136.77100000000002,0.77025,52.0,11,0,8
SIDEPIECE,0.00165,0.7709999999999999,189268.0,0.731,0.633,0.217,-6.574,0.0409,123.026,0.635,65.0,7,1,2
SISTAR,0.0437,0.633,206500.0,0.915,0.0,0.107,-2.347,0.106,128.033,0.622,58.0,9,1,2
SIX60,0.607,0.397,218854.0,0.524,0.0,0.157,-5.846,0.103,175.562,0.343,71.0,3,1,2
SKY WU,0.624,0.7140000000000001,299029.0,0.47,0.000176,0.132,-12.044,0.0254,101.971,0.468,47.0,5,0,2
SLACKCiRCUS,0.145,0.6659999999999999,134833.0,0.823,0.0,0.0567,-10.167,0.155,140.025,0.893,55.0,9,1,2
SLANDER,0.12244288888888888,0.5161111111111111,241917.33333333328,0.6728888888888891,0.17894781000000004,0.19664444444444448,-6.921777777777778,0.0423,145.69555555555556,0.16024444444444447,64.1111111111111,8,1,9
SMO,0.02205,0.585,209710.0,0.6459999999999999,0.0,0.27,-7.3435,0.198825,82.12424999999998,0.52725,50.5,4,1,4
SNAP!,0.12156166666666668,0.7795,307903.66666666674,0.7244999999999999,0.09003166666666666,0.1899666666666667,-11.786833333333336,0.05226666666666666,115.59766666666664,0.7018333333333334,59.16666666666666,9,0,12
SNBRN,0.1353,0.79,251618.0,0.75,0.1533,0.1255,-4.9430000000000005,0.0582,124.014,0.28200000000000003,59.5,7,0,2
SOB X RBE,0.11795333333333335,0.8009999999999999,169821.0,0.7773333333333334,0.0,0.21506666666666666,-5.662333333333333,0.4856666666666666,141.563,0.7293333333333334,59.66666666666666,7,1,6
SOHN,0.304,0.669,233018.0,0.431,0.0246,0.0829,-6.988,0.0498,180.03799999999995,0.259,53.0,6,0,2
SOJA,0.10461222222222223,0.7833333333333333,292117.44444444444,0.547,0.00026650888888888886,0.1360722222222222,-7.111611111111113,0.04480555555555557,117.7865,0.6562777777777778,56.33333333333334,7,0,18
SOYEON of (G)I-DLE,0.0834,0.642,191720.0,0.6829999999999999,0.0,0.155,-5.386,0.262,154.881,0.584,72.0,1,1,1
SPYAIR,0.00227,0.486,177853.0,0.936,3.34e-05,0.168,-2.957,0.0546,101.993,0.551,54.0,1,1,2
SR-71,0.00025466666666666666,0.469,195475.66666666663,0.9209999999999999,2.47e-06,0.244,-4.464999999999999,0.054433333333333334,154.23299999999998,0.6173333333333333,47.66666666666666,6,1,6
SS Decontrol,2.31e-06,0.272,78099.0,0.965,0.0424,0.41,-6.756,0.085,137.391,0.334,24.0,0,1,2
SS-Say,0.000174,0.555,288347.0,0.976,0.911,0.206,-5.513,0.0413,111.207,0.0397,29.0,11,1,1
STARSET,0.0036573333333333327,0.3368333333333333,261596.0,0.7958333333333333,0.0002141533333333333,0.27405,-5.463666666666668,0.07221666666666668,127.50699999999996,0.17223333333333335,61.0,5,0,12
STEELHEART,0.014205750000000003,0.419,347420.0,0.6377499999999999,0.26055,0.093825,-9.528250000000002,0.03845,147.662,0.29450000000000004,45.0,1,1,8
STOP,0.024745,0.7655,419646.5,0.5755,0.6214999999999999,0.0872,-12.7885,0.05805,136.517,0.7779999999999999,41.5,2,0,4
STRFKR,0.14144666666666664,0.6648888888888891,229258.1111111111,0.6953333333333334,0.5478088888888889,0.2238888888888889,-7.046111111111111,0.032400000000000005,105.04022222222223,0.5392222222222222,51.22222222222222,9,1,18
STS,0.023633333333333336,0.8009999999999999,243791.33333333328,0.7170000000000001,0.030086666666666668,0.3209333333333333,-4.099,0.16899999999999998,89.96600000000002,0.6726666666666666,49.66666666666666,10,0,3
SUGA,0.115,0.6759999999999999,167573.0,0.8690000000000001,0.0,0.132,-1.5730000000000002,0.0423,120.029,0.594,84.0,1,1,2
SUNMI,0.0556,0.722,180000.0,0.833,0.0,0.195,-3.915,0.094,93.941,0.53,69.0,6,1,2
SUPER JUNIOR,0.0114095,0.8095,237080.0,0.8584999999999999,0.0010412850000000003,0.16460000000000002,-2.5980000000000003,0.0429,128.971,0.8785000000000001,59.5,11,1,4
SURAN,0.161635,0.5525,295233.0,0.736,0.0,0.215,-3.609,0.07835,119.7965,0.3895000000000001,64.0,11,0,4
SURF,0.3794483333333332,0.5276666666666666,221608.08333333328,0.6709166666666667,0.13875051666666668,0.2382083333333333,-7.57375,0.0825,108.25966666666665,0.529,0.0,9,0,24
SUS Valentino,0.872,0.5660000000000001,114547.0,0.541,3.77e-05,0.174,-11.209,0.29,87.02,0.552,59.0,5,1,2
SVRCINA,0.482,0.383,260326.0,0.551,0.0,0.0914,-6.5420000000000025,0.0335,128.075,0.108,57.0,9,0,2
SWMRS,0.334,0.792,240533.0,0.41,2.19e-05,0.106,-10.141,0.0492,112.043,0.561,63.0,5,1,2
SWV,0.17242361702127662,0.6624468085106381,260787.2553191489,0.5768723404255317,0.03816263531914893,0.16683404255319148,-9.309425531914897,0.05264255319148937,116.82312765957451,0.6230212765957446,46.0,9,0,47
SWV Featuring Wu-Tang Clan,0.0295,0.799,295600.0,0.797,2.380000000000001e-05,0.269,-8.121,0.0474,97.053,0.795,37.0,10,0,2
SYML,0.91025,0.51625,241203.25,0.210525,0.24960000000000004,0.11625,-12.66375,0.03595,122.925,0.23800000000000002,68.0,3,1,8
SYMPHONIA QUARTET,0.884,0.126,2167800.0,0.101,0.373,0.149,-19.638,0.0416,83.985,0.0486,18.0,1,1,2
SZA,0.29641645161290314,0.6545322580645161,217723.16129032255,0.5680161290322582,0.003567813548387097,0.16501290322580642,-6.891999999999999,0.16702419354838707,111.28338709677416,0.4121612903225806,61.645161290322584,0,1,62
Saadettin Kaynak,0.991,0.4375,157541.0,0.446,0.84,0.421,-9.177499999999998,0.0328,76.965,0.5355,0.0,2,1,2
Sab Shimono,0.721,0.544,182720.0,0.479,0.0,0.0851,-9.161,0.0774,129.638,0.7140000000000001,14.0,5,0,1
Saba,0.2586833333333333,0.7456666666666666,262008.58333333328,0.5637499999999999,6.374999999999999e-07,0.22975000000000004,-7.813000000000002,0.3129166666666667,125.40816666666666,0.498,62.0,0,1,12
Sabah,0.7833333333333333,0.4773333333333333,361405.0,0.419,0.00019666666666666669,0.4296666666666667,-8.628666666666666,0.0374,87.57966666666665,0.5486666666666666,30.33333333333333,9,0,6
Sabaton,0.009453204347826087,0.4296521739130433,261343.2608695652,0.8839565217391304,0.0031719160869565213,0.2335869565217391,-4.723521739130434,0.0712217391304348,128.0680869565217,0.3643434782608696,55.08695652173913,6,0,46
Sabi,0.0191,0.6679999999999999,215693.0,0.857,6.71e-06,0.0385,-2.944,0.0535,131.959,0.748,68.0,7,0,2
Sabine Meyer,0.978,0.1225,396780.0,0.02495,0.4775,0.0938,-24.883000000000006,0.0424,93.6885,0.08310000000000001,44.5,2,1,2
Sabine Sommerkamp,0.6670000000000001,0.4142,159895.8,0.2896,0.06700095200000003,0.0959,-14.4072,0.040400000000000005,107.46339999999998,0.5174,0.0,5,1,10
Sabita Banerjee,0.994,0.411,144027.0,0.21600000000000005,0.139,0.119,-16.977999999999998,0.0514,73.378,0.493,0.0,1,1,2
Sabita Chowdhury,0.975,0.504,276107.0,0.495,0.0791,0.429,-13.315,0.309,137.825,0.872,0.0,6,1,2
Sabita Devi,0.9905,0.514,197045.5,0.11815,0.101,0.1785,-10.047,0.114,84.6095,0.4575,0.0,3,1,4
Sabita Singha,0.9,0.451,204387.0,0.284,0.0,0.158,-10.695,0.0432,99.002,0.5920000000000001,0.0,8,0,2
Sabitri Ghosh,0.9716666666666668,0.4916666666666667,190787.0,0.17300000000000001,0.0004908666666666667,0.11266666666666668,-11.169333333333332,0.05243333333333333,113.122,0.21066666666666667,0.0,2,0,3
Sabitri Naha,0.9825,0.4155,181347.0,0.0957,0.00625,0.2535,-14.234000000000002,0.0455,130.8675,0.3255,0.0,1,1,4
Sabri Brothers,0.0642,0.853,359253.0,0.745,1.87e-06,0.0274,-8.636000000000001,0.109,107.985,0.882,52.0,9,0,2
Sabrina,0.13699999999999998,0.835,234813.0,0.679,0.476,0.0611,-10.539,0.0322,119.862,0.936,56.0,5,0,2
Sabrina Carpenter,0.08880375000000001,0.6205624999999999,186682.0,0.6575625,4.584125e-05,0.10353749999999998,-5.487562500000001,0.0985,122.76725,0.4754375000000001,65.5,6,1,16
Sabrina Claudio,0.5001538461538462,0.5713076923076923,227253.92307692303,0.5349999999999999,0.0015255830769230773,0.1567692307692308,-7.401307692307693,0.2542615384615384,115.788,0.36738461538461537,63.07692307692307,4,0,13
Sabrina Claudio vs.,0.298,0.648,245000.0,0.6509999999999999,0.0262,0.252,-8.92,0.0995,107.989,0.232,62.0,1,1,1
Sabu,0.8023750000000002,0.6537500000000002,306353.375,0.6861250000000001,0.4428774000000001,0.16262500000000002,-13.082,0.11952500000000002,130.78287500000002,0.8661250000000001,15.125,8,1,16
Sabu Martinez,0.5696666666666667,0.5556666666666666,319778.0,0.7196666666666666,0.635,0.14020000000000002,-9.529666666666666,0.043833333333333335,127.477,0.7503333333333333,11.666666666666664,10,0,6
Sacha Guitry,0.6595714285714287,0.6612857142857143,547971.5714285715,0.277,0.0,0.24842857142857144,-16.963571428571427,0.8975714285714285,100.41457142857143,0.7834285714285715,0.0,11,1,7
Sachin Gupta,0.9536666666666668,0.5486666666666666,186375.66666666663,0.343,0.06356666666666667,0.4136666666666666,-10.241,0.08486666666666666,119.99366666666664,0.6103333333333333,0.0,4,1,6
Sacred Earth,0.8495,0.07325,529107.0,0.04240000000000002,0.843,0.1109,-23.696,0.04455,65.6045,0.03315,55.0,9,1,4
Sacred Reich,0.000968,0.53,221640.0,0.99,0.0259,0.0626,-4.676,0.084,148.524,0.5820000000000001,47.0,0,1,2
Sacred Spirit,0.3145,0.498,276867.0,0.3865,0.016909999999999998,0.2245,-17.1995,0.0448,133.643,0.4445,49.5,3,1,4
Sacred Warrior,0.00292,0.202,235613.0,0.579,8.1e-05,0.0595,-7.31,0.0314,140.71,0.117,26.0,7,1,2
Sad Lovers & Giants,0.12713639999999998,0.4814000000000001,266200.0,0.5396000000000001,0.5318000000000002,0.07905999999999999,-14.1138,0.03888,131.5186,0.6831999999999999,36.4,11,0,10
SadBoyProlific,0.6154285714285714,0.7554285714285714,130735.28571428572,0.3905714285714286,0.0003925428571428572,0.15734285714285715,-14.455142857142858,0.4671428571428571,95.10385714285715,0.5694285714285715,66.85714285714286,2,1,7
Sada Baby,0.00708,0.907,267193.0,0.638,4.33e-06,0.434,-8.012,0.32,109.971,0.647,62.0,7,1,1
Sadat,0.989,0.483,197107.0,0.308,0.000237,0.225,-10.24,0.0613,159.82,0.878,0.0,3,1,2
Sadat X,0.295,0.762,277620.0,0.737,1.12e-06,0.332,-4.882,0.371,88.93299999999998,0.521,54.0,6,0,2
Sade,0.3925526315789473,0.6583157894736841,288191.19736842107,0.4580052631578948,0.11807256434210528,0.10736447368421054,-10.62157894736843,0.038523684210526335,115.98289473684216,0.5942736842105266,48.657894736842096,5,0,152
Sadhana Sargam,0.6061928571428572,0.5887857142857144,322201.5714285714,0.5563571428571429,0.00025228571428571433,0.2472142857142857,-11.709714285714286,0.04665,119.33707142857143,0.6772857142857143,19.142857142857142,9,1,14
Sadi Hosses,0.993,0.39,192418.0,0.228,0.381,0.434,-15.781,0.0878,112.53,0.368,0.0,9,1,2
Sadus,1.73e-06,0.317,254827.0,0.856,0.725,0.0486,-12.946,0.0702,136.17700000000002,0.248,33.0,4,0,2
SafetySuit,0.22497075,0.41825,231213.25,0.6782499999999999,0.00016301999999999994,0.19570000000000004,-4.3345,0.03895,142.22675,0.3345,49.0,4,1,8
Safire,0.0367,0.69,462262.0,0.861,0.000412,0.142,-9.968,0.0845,118.876,0.529,26.0,1,1,1
Safiye Ayla,0.9916153846153845,0.34082051282051257,192359.64102564106,0.3531794871794872,0.4998707435897437,0.5314358974358975,-11.411333333333333,0.14199743589743585,86.28115384615391,0.3663256410256411,0.0,9,1,78
Safiye Hanım,0.994,0.3890000000000001,179097.5,0.15250000000000002,0.26084300000000005,0.49,-13.175999999999998,0.0507,121.25350000000005,0.325,0.0,7,1,4
Safri Duo,0.0156,0.634,405693.0,0.97,0.905,0.35100000000000003,-9.555,0.0568,138.009,0.215,46.0,8,0,2
Saga,0.10575000000000002,0.47075,309920.25,0.7695000000000001,0.007241750000000002,0.49675,-9.772999999999996,0.066575,132.719,0.4982500000000001,35.0,0,0,8
Saga Rosen,0.991,0.546,135833.0,0.00574,0.9,0.17,-26.789,0.0397,71.99600000000002,0.386,59.0,8,1,2
Sagar Sen,0.988,0.433,191427.0,0.135,0.0578,0.134,-17.207,0.0342,88.295,0.42,0.0,11,1,2
Sage The Gemini,0.16303175,0.797625,203172.0625,0.6028125,0.0006738125,0.14673749999999994,-6.375937500000001,0.14185625,115.4335625,0.6611250000000001,58.0625,11,1,16
SahBabii,0.324,0.893,152213.0,0.6759999999999999,0.0,0.0968,-4.867,0.227,125.923,0.804,63.0,9,0,2
Sahana Devi,0.9953333333333332,0.40700000000000003,180955.66666666663,0.04583333333333333,0.7523333333333334,0.14300000000000002,-16.531333333333333,0.073,69.72466666666666,0.545,0.0,3,0,6
Sahana Maitra,0.9945,0.632,199680.0,0.1575,0.0002705,0.136,-8.988,0.1372,95.71550000000002,0.608,0.0,7,1,4
Saib,0.204,0.643,99997.0,0.56,0.197,0.0908,-7.295,0.0354,79.986,0.521,65.0,0,1,2
Said El Ghamidi,0.7753333333333333,0.40299999999999997,94566.66666666669,0.2976666666666667,0.0,0.13643333333333335,-8.951166666666667,0.03435,115.49633333333334,0.4971666666666667,10.5,9,1,12
Said the Sky,0.1413125,0.48,254509.875,0.6208750000000001,0.0006286950000000001,0.14492499999999994,-5.517875,0.052275,150.272375,0.233875,58.25,2,1,8
Saigon,0.0278,0.727,209627.0,0.961,7.85e-06,0.334,-3.761,0.098,105.031,0.8,53.0,4,0,2
Saigon Kick,0.085,0.5760000000000001,264173.0,0.449,0.0,0.119,-8.764,0.0287,129.32299999999998,0.0552,52.0,1,0,2
Saikat Mitra,0.8406250000000001,0.479375,297971.875,0.331,2.75e-07,0.366125,-12.98525,0.0660125,111.463125,0.520375,0.0,7,0,8
Saikat Mukherjee,0.635,0.597,218693.0,0.32,0.0338,0.123,-9.156,0.0348,169.90599999999995,0.919,0.0,0,1,2
Sailcat,0.936,0.687,126573.0,0.154,0.44,0.08900000000000001,-24.336,0.0649,121.293,0.733,23.0,4,1,2
Sailen Das,0.984,0.232,208747.0,0.157,0.00102,0.285,-14.986,0.0394,126.498,0.0759,0.0,10,1,2
Sailesh,0.9796666666666668,0.507,199107.33333333328,0.43966666666666665,0.5713983333333333,0.12,-8.133666666666665,0.0647,87.484,0.7090000000000001,0.0,0,1,3
Sailesh Kumar,0.995,0.8079999999999999,191694.0,0.205,0.0032600000000000003,0.117,-9.164,0.14300000000000002,132.541,0.792,0.0,5,0,2
Sailesh Mukherjee,0.9835,0.5822499999999999,197663.5,0.18705,0.4935,0.21225,-11.41975,0.115075,71.17675,0.5385000000000001,0.0,6,1,8
Saint Asonia,0.000434,0.413,191453.0,0.966,0.0,0.16,-3.539,0.103,177.05599999999995,0.527,50.0,1,0,2
